municipio,provincia,lat,lon,sup_m2_total,precio_usd,tipo,ambientes_cat,precio_usd_por_m2,tipo_cat_code,municipio_cat_code,provincia_cat_code,ambientes_cat_code,geometry,precio_usd_por_m2_cat
Caballito,Capital Federal,-34.6272681,-58.4404348,75.0,238425.0,apartment,3,3179.0,1,34,5,3,POINT (-58.4404348 -34.6272681),8
Caballito,Capital Federal,-34.6272681,-58.4404348,48.0,120000.0,apartment,2,2500.0,1,34,5,2,POINT (-58.4404348 -34.6272681),6
Caballito,Capital Federal,-34.629954181100004,-58.4442851577,63.0,185200.0,apartment,3,2939.68253968254,1,34,5,3,POINT (-58.4442851577 -34.629954181100004),7
Caballito,Capital Federal,-34.629954181100004,-58.4442851577,57.0,161700.0,apartment,3,2836.842105263158,1,34,5,3,POINT (-58.4442851577 -34.629954181100004),7
Caballito,Capital Federal,-34.629954181100004,-58.4442851577,63.0,186200.0,apartment,3,2955.555555555556,1,34,5,3,POINT (-58.4442851577 -34.629954181100004),7
Caballito,Capital Federal,-34.629954181100004,-58.4442851577,57.0,162700.0,apartment,3,2854.3859649122805,1,34,5,3,POINT (-58.4442851577 -34.629954181100004),7
Caballito,Capital Federal,-34.629954181100004,-58.4442851577,57.0,165700.0,apartment,3,2907.0175438596493,1,34,5,3,POINT (-58.4442851577 -34.629954181100004),7
Caballito,Capital Federal,-34.629954181100004,-58.4442851577,57.0,166700.0,apartment,3,2924.561403508772,1,34,5,3,POINT (-58.4442851577 -34.629954181100004),7
Caballito,Capital Federal,-34.611059000000004,-58.4381685,150.0,360000.0,apartment,4 o mas,2400.0,1,34,5,4,POINT (-58.4381685 -34.611059000000004),6
Caballito,Capital Federal,-34.6036844,-58.3815591,38.0,82000.0,apartment,2,2157.894736842105,1,34,5,2,POINT (-58.3815591 -34.6036844),5
Caballito,Capital Federal,-34.6178444,-58.427634,23.0,75000.0,apartment,1,3260.8695652173915,1,34,5,1,POINT (-58.427634 -34.6178444),8
Caballito,Capital Federal,-34.6226596,-58.4552662,85.0,297000.0,apartment,3,3494.1176470588234,1,34,5,3,POINT (-58.4552662 -34.6226596),8
Caballito,Capital Federal,-34.6226596,-58.4552662,42.0,146000.0,apartment,2,3476.190476190476,1,34,5,2,POINT (-58.4552662 -34.6226596),8
Caballito,Capital Federal,-34.617228000000004,-58.457265,34.0,76500.0,apartment,1,2250.0,1,34,5,1,POINT (-58.457265 -34.617228000000004),5
Caballito,Capital Federal,-34.6167403,-58.44302729999999,66.0,187846.0,apartment,3,2846.151515151515,1,34,5,3,POINT (-58.44302729999999 -34.6167403),7
Caballito,Capital Federal,-34.624396999999995,-58.429563,46.0,110000.0,apartment,1,2391.304347826087,1,34,5,1,POINT (-58.429563 -34.624396999999995),6
Caballito,Capital Federal,-34.624396999999995,-58.429563,46.0,114000.0,apartment,1,2478.260869565217,1,34,5,1,POINT (-58.429563 -34.624396999999995),6
Caballito,Capital Federal,-34.610932700000006,-58.4430183,78.0,173000.0,apartment,4 o mas,2217.948717948718,1,34,5,4,POINT (-58.4430183 -34.610932700000006),5
Caballito,Capital Federal,-34.608106,-58.448199,22.0,56300.0,apartment,1,2559.090909090909,1,34,5,1,POINT (-58.448199 -34.608106),6
Caballito,Capital Federal,-34.6209278,-58.445873600000006,40.0,85000.0,apartment,2,2125.0,1,34,5,2,POINT (-58.445873600000006 -34.6209278),5
Caballito,Capital Federal,-34.624447100000005,-58.445795,61.0,185000.0,apartment,3,3032.786885245901,1,34,5,3,POINT (-58.445795 -34.624447100000005),8
Caballito,Capital Federal,-34.6138579,-58.4281053,74.0,227000.0,apartment,4 o mas,3067.5675675675675,1,34,5,4,POINT (-58.4281053 -34.6138579),8
Caballito,Capital Federal,-34.6227526,-58.432154,73.0,178000.0,PH,3,2438.356164383561,0,34,5,3,POINT (-58.432154 -34.6227526),6
Caballito,Capital Federal,-34.6087848,-58.456647100000005,40.0,87000.0,apartment,2,2175.0,1,34,5,2,POINT (-58.456647100000005 -34.6087848),5
